,COVID_1_T1,COVID_1_T2,COVID_2_T1,COVID_2_T2,COVID_3_T1,COVID_3_T2,COVID_4_T1,COVID_4_T2,COVID_5_T1,COVID_5_T2,COVID_6_T1,COVID_6_T2,COVID_7_T1,COVID_7_T2,COVID_9_T1,COVID_9_T2,COVID_10_T1,COVID_10_T2,COVID_11_T1,COVID_11_T2,COVID_12_T1,COVID_12_T2,COVID_13_T1,COVID_13_T2,COVID_15_T1,COVID_15_T2,COVID_16_T1,COVID_16_T2,COVID_17_T1,COVID_17_T2,COVID_18_T1,COVID_18_T2,COVID_19_T1,COVID_19_T2,COVID_20_T1,COVID_20_T2,COVID_22_T1,COVID_22_T2,COVID_23_T1,COVID_23_T2,COVID_24_T1,COVID_24_T2,COVID_25_T1,COVID_25_T2,COVID_26_T1,COVID_26_T2,COVID_27_T1,COVID_27_T2,COVID_28_T1,COVID_28_T2,COVID_29_T1,COVID_29_T2,COVID_30_T1,COVID_30_T2,COVID_31_T1,COVID_31_T2,COVID_32_T1,COVID_32_T2,COVID_33_T1,COVID_33_T2,COVID_34_T1,COVID_34_T2,COVID_35_T1,COVID_35_T2,COVID_36_T1,COVID_36_T2,COVID_39_T1,COVID_39_T2,COVID_40_T1,COVID_40_T2,COVID_41_T1,COVID_41_T2,COVID_42_T1,COVID_42_T2,COVID_43_T1,COVID_43_T2,COVID_44_T1,COVID_44_T2,COVID_45_T1,COVID_45_T2,COVID_47_T1,COVID_47_T2,COVID_49_T1,COVID_49_T2,COVID_50_T1,COVID_50_T2,COVID_51_T1,COVID_51_T2,COVID_52_T1,COVID_52_T2,COVID_53_T1,COVID_53_T2,COVID_56_T1,COVID_56_T2,COVID_57_T1,COVID_57_T2,COVID_58_T1,COVID_58_T2,COVID_59_T1,COVID_59_T2,COVID_60_T1,COVID_60_T2,COVID_61_T1,COVID_61_T2,COVID_62_T1,COVID_62_T2,COVID_63_T1,COVID_63_T2,COVID_66_T1,COVID_66_T2,COVID_67_T1,COVID_67_T2,COVID_68_T1,COVID_68_T2,COVID_69_T1,COVID_69_T2,COVID_70_T1,COVID_70_T2,COVID_71_T1,COVID_71_T2,COVID_72_T1,COVID_72_T2,COVID_73_T1,COVID_73_T2,COVID_74_T1,COVID_74_T2,COVID_75_T1,COVID_75_T2,COVID_76_T1,COVID_76_T2,COVID_77_T1,COVID_77_T2,COVID_78_T1,COVID_78_T2,COVID_79_T1,COVID_79_T2,COVID_80_T1,COVID_80_T2,COVID_81_T1,COVID_81_T2,COVID_82_T1,COVID_82_T2,COVID_83_T1,COVID_83_T2,COVID_86_T1,COVID_86_T2,COVID_87_T1,COVID_87_T2,COVID_88_T1,COVID_88_T2,COVID_90_T1,COVID_90_T2,COVID_91_T1,COVID_91_T2,COVID_92_T1,COVID_92_T2,COVID_93_T1,COVID_93_T2,COVID_94_T1,COVID_94_T2,COVID_96_T1,COVID_96_T2,COVID_97_T1,COVID_97_T2,COVID_98_T1,COVID_98_T2,COVID_100_T1,COVID_100_T2,COVID_101_T1,COVID_101_T2,COVID_102_T1,COVID_102_T2,COVID_103_T1,COVID_103_T2,COVID_104_T1,COVID_104_T2,COVID_105_T1,COVID_105_T2,COVID_106_T1,COVID_106_T2,COVID_107_T1,COVID_107_T2,COVID_108_T1,COVID_108_T2,COVID_109_T1,COVID_109_T2,COVID_110_T1,COVID_110_T2,COVID_111_T1,COVID_111_T2,COVID_112_T1,COVID_112_T2,COVID_113_T1,COVID_113_T2,COVID_114_T1,COVID_114_T2,COVID_115_T1,COVID_115_T2,COVID_116_T1,COVID_116_T2,COVID_117_T1,COVID_117_T2,COVID_119_T1,COVID_119_T2,COVID_120_T1,COVID_120_T2,COVID_121_T1,COVID_121_T2,COVID_122_T1,COVID_122_T2,COVID_123_T1,COVID_123_T2,COVID_124_T1,COVID_124_T2,COVID_125_T1,COVID_125_T2,COVID_126_T1,COVID_126_T2,COVID_127_T1,COVID_127_T2,COVID_128_T1,COVID_128_T2,COVID_130_T1,COVID_130_T2,COVID_131_T1,COVID_131_T2,COVID_132_T1,COVID_132_T2,COVID_133_T1,COVID_133_T2,COVID_134_T1,COVID_134_T2,COVID_135_T1,COVID_135_T2,COVID_136_T1,COVID_136_T2,COVID_137_T1,COVID_137_T2,COVID_142_T1,COVID_142_T2
S-1-pyrroline-5-carboxylate,0.82101223767799,0.873181075479383,1.01837798191464,2.12716025902445,0.643748913026285,1.70731797778266,0.735501759097436,1.29640596362672,0.660330665240373,2.0833009602967,1.54120270102677,0.85788738777566,0.8935828608842,1.21005225502172,0.519183001546134,0.864169441500056,0.69411659992923,1.75242476257319,0.744821285717668,0.438377361925614,1.31260080235154,0.90470494356278,0.917092094106291,1.57248300316777,0.57105009101931,0.61874551128698,0.68904994515967,1.20274682555944,1.64379708470952,1.72687891307547,1.1992511507659,1.23288386329421,1.82830994727029,2.22132646077548,0.89641155031623,1.91734026628174,1.67851147211994,2.83708352398067,0.538648855858685,1.55914073194393,0.982737474587947,1.26335019236499,0.738859633949481,0.637156368061437,0.922188030940551,0.912296677058272,0.552766724179969,0.706790416551143,1.06356705316336,1.16435709776151,0.805186947984755,1.72357333187943,0.655717156483683,0.622751874028043,1.54544372100728,1.53770307127559,1.22799409646816,1.77509995904336,0.38523763636824,1.20858884619601,0.368251701475609,1.23629118343672,1.72268593357554,1.70000813526709,1.13231253559129,1.17532239456022,1.22208141003713,1.08005036681769,0.68053114416132,1.45776471057712,0.521136966785533,0.666382816076283,1.71054026711514,1.00117448071464,0.9434130168166,0.99707362924648,0.666611072368396,0.505503272329218,1.19556991610679,1.57660810251191,1.0270832727947,0.957110717596643,0.462416179485838,0.392913023907694,0.91744313346133,0.819777944066322,0.807885498678039,0.681555932902984,0.500081790260461,1.0304729003498,0.816890210372757,1.09464986888878,0.440557292760287,1.18062723147219,1.61924289021242,1.91697997855952,0.61644963844313,0.780210352481084,0.811875923857768,1.01342852030824,1.10452692307537,0.9559390248457,1.44506346654989,1.80573131885544,0.567631860932524,0.66131762350063,0.827959673460656,1.20453873502583,1.33852540474878,1.08230617316985,0.888148413865683,2.12802578546304,1.08301734340017,1.03986147447382,0.615209398414141,1.67454243317444,2.12584147245796,1.20237965487496,2.27955081517661,2.65412484751818,0.42869856583748,0.558989979851077,0.907893961424612,0.819631233088874,1.26466612845388,0.956157400222043,0.955735743944218,1.31636996520923,0.996919444790115,1.433850002,0.870782998562555,1.23581937617742,0.877484265646366,0.99273090270583,0.984290124602342,1.72897737631242,1.6443247900081,1.81912770611236,1.11505014625797,1.32896768892201,1.92661368627075,2.6835240600368,0.551168955863822,0.911488055500597,1.7179112510329,1.20500645902126,1.29547170295956,1.10615550470434,1.07521921664864,0.830103758724766,1.18975799279769,0.90104754941947,0.908287436078693,1.04705299953136,1.04595080394087,1.14513350658059,0.854093558168464,1.36776008397096,0.730104340954406,1.1602486170146,1.01031110230222,1.0513162792094,1.08420851716032,1.12002809907129,0.541052545364289,0.787471708603654,0.859066392171777,1.47032984574216,1.92689692677807,1.7973210439779,1.00352130851974,1.93006363963639,0.821012987651623,1.00759289796169,0.401348596356954,0.599635405810307,0.64820934979164,1.51177355053654,2.19516736667681,1.46158349854079,0.775249183848099,0.887946048222496,0.9220674367961,1.47160651684815,1.42486724995247,1.7808350651311,0.592472585622116,1.05742213951682,1.17648248038249,1.35613937275097,1.39056314702361,2.28756061585832,1.49648108590792,1.65038496347817,0.930798410343452,0.722286583871478,0.783289757401165,0.780644882167255,1.26610891333692,2.27878696298951,2.01433606952822,1.49411677220278,1.49323758355506,1.30716367764817,1.37521788326304,0.939548279405407,0.551840267369407,0.640984360279675,1.33467458482296,1.44366152111578,1.80023291802643,1.42914428998982,1.26701429319856,1.46518623858107,0.630531627279532,1.23360681109302,1.179898939752,0.903642415052692,1.52126255168558,1.39054554567031,1.2096022597274,1.45174845837271,0.710630050782479,1.68521800220854,0.983506972431629,0.898434124140226,0.712068067513033,1.22447891149261,0.987382025934478,0.737668412193668,0.172188531489153,1.10139635072704,0.243833376492964,1.07411934638813,0.873479605884145,1.09478131814585,1.08499732662975,1.17618461513356,0.636770192023075,0.850479424397161
spermidine,0.935067694796968,0.65491329879481,0.794252327477151,0.347779809839616,1.31052266184995,1.25709397990729,0.398399189268223,0.55114971672508,1.97110225323839,1.05025485367832,0.742523516037702,0.578241764700374,1.28190762124959,3.70769212070767,1.16435761662066,0.487810077580144,0.576291865172232,1.52409428618598,1.73811456240229,0.85067381760137,2.0478332290302,2.7638216815393,1.16153226588039,0.918949966387374,1.83206360507806,0.664276855817604,1.66966417549893,2.27651737413538,1.18145667812372,0.254365454450961,1.38239425710481,0.923773751099555,0.685451686360137,0.657831460361839,1.20358958406925,1.0417334521232,1.05908011741434,0.414568081548062,1.18589182508411,1.08758988370325,1.12862641992843,0.473848536918624,0.816349417090386,0.209626228517105,0.643139139069977,0.643386801446593,1.40185583275138,1.26134541043365,0.931615907619617,0.294845270304834,0.580953614946943,0.887387581885817,0.388962967957566,1.49431321011967,1.19277779455323,1.47769143098627,1.72179811931546,2.48298274490526,1.30586376983817,1.39011451503317,1.70801806729563,0.658342811676139,0.733628516032918,1.20328422462591,0.857522488424477,1.04852557789662,5.17074205862226,2.71565884356124,0.995707084237207,1.23922967925501,0.633814779630707,0.773830198654111,0.468362965662568,1.5561986671196,1.10082757381505,1.32160355129383,1.39632275535386,1.56640378870152,1.52325506901047,1.22717698754142,1.81388742120301,1.99687276979059,1.23832404994647,1.19843499259121,0.480960457167454,1.03997938496358,3.40998256945996,1.83289942969619,2.26910927405339,2.3847342794761,0.560621719696603,0.803136735030773,6.32389194531137,3.48013384148548,3.4751417251718,4.1806144493291,1.44916912826008,0.912403533373148,3.25503789565167,3.1676568126073,3.91579560313729,2.93097889522478,1.4001786614192,1.5589966397857,1.15346984441281,1.80958191712214,1.3953088442894,1.40327289029362,2.07680188934923,1.99946195264069,3.35784029487047,1.67229593013598,0.751374764552758,1.40756065889205,1.77315009275324,1.91308947929931,3.16021696785315,2.73263222581305,1.82744878498649,0.915315988991598,2.96029568775464,1.15651287535941,1.96109814902199,1.97412392633856,1.83644830395569,2.51315543883737,1.85774864168052,2.87366402695754,1.90097219331626,2.261068219,3.06354891940314,2.99615999788335,1.47506014710864,1.34598100437962,1.70216879549637,1.36250859703299,2.26760683396054,1.62260596846875,1.94673018821631,1.17465626691171,1.37377322919741,0.64911002217637,1.98488816706209,1.17793507090706,1.28538077675309,2.3397181521191,1.89483162150959,2.73706661865578,1.40294683042284,1.07454686298371,1.15535313034796,0.823420165540578,2.91132520584001,2.83180058072309,0.833912698480816,1.63207327851268,4.97692495552011,2.40463628263056,1.40256077478297,1.83023972391017,1.16430855061692,2.07124767427697,2.47649212613212,2.42958442741211,1.66130089830856,2.01561313642165,1.55204217962997,1.65930086791822,0.794538922117038,1.45442142218618,1.33780285137798,1.19310956693414,1.12731207966985,2.36504534463565,0.862150773456923,1.63310671966911,1.94574682575807,1.05636367274031,2.19093993438676,1.58541368933819,1.84692819145258,2.01872554519378,1.46389056462141,1.16899192066388,1.58835352533937,1.68259339568314,1.19989277481109,0.955406270384289,4.22152759754252,4.5173736441847,1.61451221844772,1.78538933901979,3.05220522337879,2.65901293395835,0.873922796343593,1.64681636019621,1.33167464609789,1.15303931963447,1.83294332927736,1.84856299362502,2.10701886472177,1.69427934827271,1.33770713916146,2.23605174652702,1.74722620810526,1.02894733849992,2.24719327905758,1.24956633098717,2.34900032502269,1.52691331707419,2.21644486482525,1.92644099144947,1.85487797470784,3.15426325322174,2.16273039868176,2.01762191207326,2.07806892792795,3.47909463563674,1.6350710874478,1.31350886029439,0.948200488958017,1.48645138817632,1.59543422813968,1.8059323476532,3.14834560148528,2.63972326420383,3.10248434513158,2.75845028104721,2.52854208046652,3.24904378228764,3.81497269367824,3.52895582868937,1.19355056651964,1.22379214952312,2.76922391554439,3.77221679042689,1.63915464951157,1.89026793815167,3.66828094579888,1.82081224669271
1-methylnicotinamide,0.352565264863647,0.428103994261611,2.63262262636478,0.873794003762404,0.671521909458839,1.46677312359091,0.839405391691198,0.851172033717238,0.617958455413558,1.8197550298918,1.15956906667387,1.35483183226983,0.97026451030621,2.0740991950117,1.30640044257222,0.933409402911591,0.316875962132777,0.693850461496155,1.44006959575422,1.05631398370194,0.984786877905337,1.18804025079875,0.797152129285604,0.581958131981556,0.50458393617807,1.60672366471793,0.532860095313049,1.41903884765551,0.371734261898602,0.819800862338757,0.819104788750645,0.85280618561332,1.12939796681162,1.32202177854948,2.38771192292203,2.44695682966809,2.36952621289985,0.430728652763291,0.389179207903503,0.684941114557311,0.478172627972614,0.687563907122898,0.655470156439402,0.655621973432628,1.93145244758532,2.13920414456068,0.103332688600796,0.224108694724418,1.33167055066505,1.94829919447071,0.502231408894861,0.763727954286356,2.61962777381288,1.03912422560781,1.09369418975555,0.977428183301016,0.752402576126338,0.866826670126521,1.44020368418711,0.728536375694331,0.454744952615629,0.875836758288369,0.572551785028539,0.880820748268535,0.254151280423216,0.782434423554553,2.90935400988217,0.056451035630818,0.979505450589832,0.285365270919716,0.211824707627757,1.44523740801306,1.87369639724429,0.498151075165046,0.56974570055583,0.528684728749074,0.552706330979397,1.42087237556263,1.31596168990751,2.18121074972272,0.701171890557497,1.80913609388494,0.701121085369177,0.569676530436321,0.448300074297541,0.130807409584907,2.0402771794172,0.650362469272441,0.376909271413284,0.780642170326345,1.07394321662827,0.779166323656166,0.450752444403673,0.208039359293498,0.643915559197726,0.628887378863677,0.429470812196505,0.477137598669066,0.81104532873511,0.570980246999951,0.843295882083716,0.872462723073634,2.42231118088557,4.1248192338317,1.38112226054091,0.626374781067206,0.485042164467917,0.80009056332252,2.58995404001252,1.04687935057977,0.422416410163413,0.610067872218053,0.599434262992051,3.68175735428791,1.09537268319191,1.22477304987422,1.54547221536437,1.63751902508931,0.479563469817143,0.562088244548073,2.66048921834253,0.929566812121604,0.807692167825261,0.813841628625524,0.875066488034323,1.00937940422112,0.66495753368869,0.385027786727352,1.85318221297865,2.181848813,1.99227449649438,0.499293712908854,0.445951063776532,0.346370179210994,1.438508695934,0.285573990998703,0.848275547162628,0.937650700631326,2.46238523197592,1.8735187884968,0.650933958847033,0.433697114671052,0.717390824106355,1.20192387492744,0.367063186567227,0.574427985704267,1.57712686434834,1.66174256704933,0.579285795130648,0.372728922259362,1.27264913466319,1.99775294692213,0.516099099544703,0.904045259743903,0.862200714919817,1.14377415390893,6.4381355952099,0.763137636833892,1.07117010910597,0.687272998442274,0.405617234389938,0.675981426382474,0.759854960234614,0.249665985809792,0.639174652197961,0.660381827881554,0.566765997040166,0.348720775819364,0.663705246324384,0.387189514732908,0.972643583565019,1.26702163368859,2.23299200871352,2.44334626343207,0.24465844779703,2.84314839986709,0.811151119935962,0.311239049813969,0.239078349975315,0.565330218761149,2.31386750799366,1.77373174981041,0.526617783643439,0.947874357698876,0.847637177237562,0.342438148664,0.37382686098187,1.61469438606774,1.09480777069788,1.07107530808366,0.259963150496216,0.719901839343601,0.716582501512817,0.777201311018509,0.74329968092445,1.78670566322151,0.887306969536784,0.609509774210532,0.537845454382141,0.804213497048959,0.840708124673197,0.79542617668531,0.353028161864389,0.815423259535214,1.02180381464578,1.00184620709793,7.7768868764875,3.533227631347,0.771713686340719,0.557195769447027,0.808044923743897,0.732419454432026,0.419688094841838,0.639896637792161,0.698241586823672,0.831671741978312,1.0553794777919,0.678989577869212,0.680979420670791,0.726948611829752,0.530749236026466,1.116297179037,0.879308165475458,0.820107663929216,0.512716171338114,0.628399057502167,0.513575074353201,0.3502700858024,0.555008494868995,0.280476458605471,0.880481122054037,0.173729434333775,2.93323263202249,1.01164948502614,0.785332274283529,0.647800212889888,1.18460610662724,1.1533155044052,1.51920203470029,0.360324486944866
"12,13-DiHOME",0.594999031183702,0.92436549295126,1.38042639456443,2.10870703063805,4.97558678377184,0.777526034392424,0.243505632099866,0.730314529806942,0.582077171492968,0.796327431059192,0.52315875083892,1.0343186081085,0.866685097072353,0.853193846646988,0.832166351309305,0.979756540222526,1.53466756334916,0.780809297379203,0.769297676045051,0.751773025790452,1.14625147534902,1.17631120116853,1.54767981420926,0.468956056711501,0.790204533094139,1.06698396501358,1.31676926308203,0.985204199762032,0.384627944896907,1.23405306399782,1.02586101904618,1.52375709445118,1.31973007469356,1.01119375535269,2.29295131715317,0.949064857171487,0.780289764993496,0.598166182101403,0.911715968335393,0.712567059465037,1.20468712289689,0.67344375509229,1.14854136536373,0.700576385563065,0.750680777444899,0.655708190039274,0.936600703014034,1.35294515137346,0.668850182619973,0.994867860227887,0.678563780573259,0.845554636460553,0.843595604349495,0.77806362763951,0.944172795787459,1.23201837774438,1.86510978991391,1.24974661971108,0.873244138862473,0.783818735888676,0.765523490089547,1.03704143223521,1.32686983040839,1.94471661334335,1.11845735851523,1.11968033507356,1.15204916421606,1.32584563944924,0.840053090336328,5.08195914883064,0.374768547045099,1.2097334504172,1.57857769819754,0.676538493034461,0.551288013407556,0.627563047513537,0.502129533185356,0.836927407393518,0.930546072746935,1.73084976680061,0.761589693820357,0.377741539516312,0.561875915822599,0.919760174879935,0.569816096171495,0.674518699150056,0.42978965985565,0.554316743362134,0.517491934866068,0.604975907823668,0.780564248391659,0.560522722607038,3.2972786002697,0.964749776461902,0.950307765999082,1.2642171050078,1.14430378044687,2.56506538775493,0.673943960996354,0.822299926313353,0.561324213055576,1.15633110317903,2.20792142168856,5.27611211952292,0.641820541643551,0.638090592604897,1.18306540120008,0.882448201590133,2.83732411921749,3.897151693114,2.31608472680266,0.254412184702948,0.848069840424204,0.543177095811183,0.493713902441975,2.86046948038437,0.575065542803075,2.07797848731701,4.6940498586209,4.42066761546964,0.987959680077594,0.805604046927266,1.07037466708822,0.430435343467118,6.26807316258745,5.7911903687492,1.03765065192098,1.39706729151632,1.25488201755943,2.360233583,0.719717992686676,0.68380521509177,1.53658490602507,1.32170600527412,0.589550618325481,1.66537470174542,0.486719105710845,0.282723987479056,0.466621905473797,0.511363481396454,1.36808820462985,2.31905778165658,0.552620426972862,0.639492137602619,0.890424218542388,2.42267894007653,1.03685234071731,0.619225706252312,1.61749489387445,1.40442354330142,1.30837163822997,0.762699521271011,1.55269462130772,0.967127767167779,0.830834736382314,1.03360257622661,0.82314741146663,2.89288574368568,1.58899336132666,0.861023000813845,0.99801300350205,1.41469151036579,1.52361859643177,6.18321601926303,0.295418988696761,0.589772935153222,0.572905604994677,0.518256260471862,0.785074111513901,1.14765438180939,1.3118125360041,0.617312687193245,2.19746180714853,1.27978563257308,0.854688249575315,3.43459190745404,0.367658099357037,0.713003280911877,0.639174255422596,0.463834413204315,2.40078576130663,1.10430420052655,0.813580384579144,2.11448794708163,1.17538363332404,2.00237915155989,0.860351303723384,0.628720038180573,0.42941394507668,0.548352661041884,0.90114434848431,0.31133493633765,0.737306789460681,10.7741847029927,1.14888106666643,1.50609092096702,0.232361047757613,0.488794964841779,3.02191109074403,0.4704667963066,0.542343482494713,0.531580492714424,4.36450680615077,0.961568535075012,0.863969151183764,1.00678080830097,0.344011929243029,1.88903964170085,1.6672903471066,0.713701350576022,2.13867996043393,2.35125094335201,0.517256152578874,1.42580971206475,0.469192518249152,0.307831245361446,2.61855181129967,11.5765465694652,0.537047896427955,1.65223188876879,1.21589549568075,5.65340816378175,0.566529546789779,0.451635735436347,0.491120585007013,0.679509939779765,0.306160184834472,2.55584767590106,0.546427697541437,0.646641963706029,0.646592312396028,1.82153760000147,0.903749509543717,3.13818632563661,0.527993762658626,0.429444879816726,0.840007492407015,0.401599160141999,0.431049569191488,0.238145514699775
alpha-ketoglutarate,1.25538584990761,1.82842019384835,0.757491979123863,6.81054561404133,0.779878478225957,2.57472726548676,1.2356359281185,2.01958475672967,1.49077383857591,1.74853422954117,1.49309473147131,3.51159341868399,1.09473572467292,1.40688951563068,2.40757186784049,2.45182915148682,0.887121843158847,0.960963494412171,1.11304568944423,1.59670667346127,2.11362916285412,2.32677417398335,1.05757928794837,1.36297634251067,3.50413912004789,2.7182343271394,1.33712160053309,1.24477991965756,1.42758939983178,2.50648269070984,3.5792252102522,1.55301729336822,0.821196760357716,0.855686000857984,0.929295991443457,1.22320918398869,0.554907124517821,0.725477295232615,0.777191079408673,1.09663035335869,1.00380740593702,0.970445288973267,1.98739513587029,2.61976886484209,2.3314995422883,2.41563655573371,2.08532084115302,1.63083895720271,0.797103752382742,0.779485971018716,1.37001320652447,1.31345163091382,1.502793459418,1.53875878490564,0.891745175781368,0.830354242824547,0.961299501973054,0.87057131272813,1.32951875642967,2.27078665594394,1.11898722800199,0.951203418846359,1.13192597951144,1.15717322846057,1.64333315530694,1.02469223385076,0.965967615325575,0.974121478296368,0.825184037143266,0.74233898959016,1.06867096278206,1.48873693808759,0.987240469283652,0.704197144523652,1.30463613065267,1.18648362612303,1.3440454896352,2.22608025959602,1.00015148160701,0.770783231657252,2.18979651030921,1.47014944317454,1.56506419665706,1.72931914280827,1.52488961336883,1.66337001003939,1.37133284388089,1.71513804238468,1.44953406237599,1.99285750662937,1.28390187545104,1.61778047556185,1.14808905272624,1.18803053162008,0.606002810893516,0.791422999615074,1.55281950530467,1.43878206709913,1.67108174802137,1.54560681792966,0.915763819264838,1.07761009662985,0.660529756457307,0.565286393803309,1.14049812157617,1.33982058003682,0.834493394735679,0.825370311717851,0.729675736524252,0.96934684684714,0.843178608917989,0.946601152720056,1.00199739045046,1.00036352240525,1.01611113010596,1.15183102815284,1.22726816121351,1.93752477332801,0.930748994503651,0.73213599682707,0.914559836551967,1.18038593220832,1.66506524459326,2.54843389641651,1.11865588140818,0.915022494818825,0.752188405942374,1.10932877025634,0.987733921672545,0.707304034,1.43756825227038,0.924279073198407,1.13247310017665,1.09305985137285,2.52416894098533,3.05723755124679,0.890513439444848,1.52592809324829,1.8196011692695,1.72352377940624,0.921937436922674,1.03656121680453,1.1607253947297,1.15501112692677,2.77271616459629,2.49305260845259,1.45950191625115,1.29247730936905,1.05239412321154,0.980952971498827,2.03033151891095,1.48668884087306,1.91333866193937,1.95686009219328,1.3317150084799,1.74405804008346,1.2631388083016,1.70369549814853,0.994867500723361,0.821557229348291,0.85736686949746,0.90716330017631,0.851701870283388,1.14622342916594,0.93455364237341,1.8327709618481,1.03065611179498,1.30279137673545,1.07570432707536,0.897966002137011,0.923064713950442,0.842703774861389,1.22358233221094,1.30139676482108,1.24829887216343,1.25539249452641,1.02320287728955,0.970330759457355,1.70053670923863,1.91624871996011,1.0510378611814,1.32724350807655,1.2692164461391,1.13369509403041,1.09900515769778,1.52871162924994,0.986064368271529,1.37470656564131,1.11822288709501,1.35000631215096,0.841405499101841,0.815588473194895,0.975155532110939,0.798474340511752,1.19751420314612,1.73450754581084,1.06361766072651,1.15726608677263,0.787811301509753,0.802648874384403,1.34448111745353,1.51099454042857,1.02294566832852,0.843386744377256,0.761588005269432,1.17072628093124,1.77849322512475,2.02287153967622,0.836587660885302,0.874850053222419,1.09537089841736,1.0299125113592,1.03572330785358,0.962916637156243,1.5856450892128,3.03250204680632,0.906433147601099,0.919884079308326,0.680080365230114,0.61963578429161,0.975441684130839,1.02743605029614,3.05008281295648,2.76405849890688,0.764730382010933,0.810645400682972,1.20697137377304,1.10850246755776,1.22104701519875,1.18273097171851,0.83825046261624,1.22220834705349,1.18363028425823,1.17021218848682,0.881839187816565,1.42717018654068,0.542746547086709,0.649099683935069,0.570428122864235,1.15248059730653
kynurenate,1.58280305305672,1.14740941137109,1.16301634335194,1.59546085481671,1.51161237425947,2.63195287277318,1.25861520572202,1.90078605717237,1.16781713265301,2.40701457235822,1.03512615992467,1.28028381256602,1.01485746507831,1.1887887331147,1.73742920564696,1.55285370962162,1.16742503224321,0.856173874683008,1.17207954506298,0.759204108865979,1.1862901197729,1.74415963908715,1.68211424288588,1.34494031515422,0.914390106436249,1.39349675010043,1.2991620621834,1.16343513578183,1.79780223113129,2.65145002594619,1.08214683461318,1.35532514085974,1.13324878757952,1.13911434254668,3.14519065119907,2.42677868700601,1.43229500683477,2.23239635529135,1.49376184597209,1.04567599985806,1.16352914660746,1.38057273215182,1.62751673742637,2.17654449818472,1.63086533400055,1.52553796388304,0.760863776050481,0.575685126874599,2.50490367253464,1.89706690446329,0.755591879600639,1.20017315102103,1.57565065965829,1.2695621316393,1.56796927558512,1.34058184533709,0.612206463406162,0.743111833931053,1.1207087682862,2.5762844359636,1.65548017287532,1.3439208001402,0.770045171438982,0.75863362700333,1.77104090057044,3.19668864580519,1.23757206839475,0.603904403174923,1.32446850094662,0.642032049287966,0.89061849276501,1.29758126586822,1.15204350016761,1.48399664815026,1.32414338423301,1.04664910094989,1.16974470477242,1.03423596476631,0.747058640278922,0.798669539642412,1.12153042224283,1.42245393622573,1.16958861598314,1.42619706279508,0.83352726209544,0.825232705221386,1.13001729357188,1.10184459888725,1.10383386127266,1.14404786408946,3.25314571643279,2.03959879091338,0.536565224148654,0.311671500843173,0.882405066715936,1.34265974831976,0.717180646994458,0.696771723620964,0.535211120294775,0.76443797111629,0.631603308623086,0.913529971359018,1.00520219913015,1.01021041939526,1.28929202553253,0.913388701209911,1.73270722264727,1.34074040738581,1.50764185122334,0.930202536673288,0.51455602607243,1.44721057846336,0.930233251019309,0.889329476928286,1.03164017828769,1.07325329112852,2.36321997102793,2.23516209989359,0.780833330105951,1.19657601056752,5.38387202707284,3.24207400189657,0.633142871950437,0.672354550027396,0.755332336470279,1.08439361357722,2.15250423383212,3.50542363098922,0.710398416680925,1.0232662376,1.03200700634125,0.539351184951157,0.368044848511414,0.78406975160026,3.01485265065656,1.90335325660219,1.21026310558126,1.17368258844269,0.488268784263064,0.479112386061999,1.11532196641999,0.918174076410922,0.848598657236568,0.976388055219969,1.14772853773515,1.0274340141873,0.843905874715371,0.828171349783169,1.21822011399808,1.617472372635,4.34249494219113,3.16138750683841,1.26799086213741,1.30130203632889,1.78278480697895,1.86940558573354,1.40895634552151,1.31871021295705,0.758678434899806,0.8877722383266,1.66649983214333,1.74716581718534,0.892135610000494,0.903253898752327,0.93116729714281,0.814212075102276,0.738443346485261,0.916730494392022,0.825998407266435,0.766305274622176,0.521074653693602,0.554578040715986,0.707158424398262,0.507895990450246,0.576209232718022,0.529637985786682,0.849165986520572,0.533345777700244,1.32434022836636,2.0412185936779,0.934916954523487,0.860433127194951,0.537609595835832,0.740966322465841,0.782789032488648,0.739830672607819,0.577561395592143,1.04951045883577,1.09688679569731,0.973232385851082,0.664331835801737,1.32518600272098,0.961471366674857,0.572623976134829,0.769778468242178,0.816528201113973,0.954735319542734,0.851110831604095,1.30899448751046,1.00545048604538,1.00560542139843,1.08455678552016,0.886546499474888,0.796429231823523,0.630700879578343,0.921090055357169,3.26704164967621,0.924619635980537,0.874305395065755,1.12372818392406,1.33770090875479,1.16716014634966,1.01531560775465,0.740489539979124,1.31213450665648,1.32658977976554,1.01106626198738,0.696099977487593,1.2109935519671,0.922878634938953,1.16760003506039,0.92566967091982,1.50113177989208,1.46331802801825,0.771383059271588,0.914176652784952,0.934455711696557,0.729456514928187,0.766880593376007,0.815497295432216,0.74220730341484,0.575042252287148,1.6965352019609,1.46075334093218,0.679897059132215,0.658038293661775,3.54251486147089,2.2132476259963,1.98047625613165,1.08890772248982
